id_employe,nom,prenom,poste,nom_departement,date_embauche,date_depart,salaire,statut,cohorte_embauche,anciennete_annees,score_moyen,categorie_performance
1035,Nom_1035,Prenom_1035,RH,Marketing,2019-02-22,,2707,Actif,2019,7.4,72.0,Faible
1044,Nom_1044,Prenom_1044,Analyste,Marketing,2023-08-14,,2744,Actif,2023,2.92,75.9,Moyen
1047,Nom_1047,Prenom_1047,Finance,Marketing,2019-04-05,,2452,Actif,2019,7.28,76.3,Moyen
1057,Nom_1057,Prenom_1057,Developpeur,Marketing,2020-10-28,,1898,Actif,2020,5.72,77.2,Eleve
1058,Nom_1058,Prenom_1058,Manager,Marketing,2019-04-03,,1165,Actif,2019,7.29,69.6,Faible
1073,Nom_1073,Prenom_1073,Manager,Marketing,2020-10-06,,3810,Actif,2020,5.78,65.9,Faible
1089,Nom_1089,Prenom_1089,RH,Marketing,2019-12-16,,4177,Actif,2019,6.58,65.5,Faible
1093,Nom_1093,Prenom_1093,Finance,Marketing,2023-05-16,,1729,Actif,2023,3.17,75.7,Moyen
1094,Nom_1094,Prenom_1094,Manager,Marketing,2019-12-03,,2339,Actif,2019,6.62,64.3,Faible
1100,Nom_1100,Prenom_1100,Manager,Marketing,2022-06-30,,2918,Actif,2022,4.05,75.5,Moyen
1107,Nom_1107,Prenom_1107,Finance,Marketing,2020-06-09,,1307,Actif,2020,6.1,72.4,Faible
1117,Nom_1117,Prenom_1117,Analyste,Marketing,2022-08-28,,2955,Actif,2022,3.89,69.2,Faible
1121,Nom_1121,Prenom_1121,Finance,Marketing,2023-07-05,,3230,Actif,2023,3.03,70.3,Faible
1130,Nom_1130,Prenom_1130,RH,Marketing,2021-01-08,,1924,Actif,2021,5.52,79.5,Eleve
1132,Nom_1132,Prenom_1132,Manager,Marketing,2022-04-30,2026-08-04,3454,Parti,2022,4.26,72.9,Moyen
1148,Nom_1148,Prenom_1148,Developpeur,Marketing,2019-01-25,,1070,Actif,2019,7.47,71.8,Faible
1149,Nom_1149,Prenom_1149,Developpeur,Marketing,2023-05-23,,4756,Actif,2023,3.15,77.5,Eleve
1176,Nom_1176,Prenom_1176,Developpeur,Marketing,2023-10-31,2028-08-26,3574,Parti,2023,4.82,77.9,Eleve
1206,Nom_1206,Prenom_1206,Analyste,Marketing,2020-04-12,,2856,Actif,2020,6.26,73.7,Moyen
1208,Nom_1208,Prenom_1208,Finance,Marketing,2019-03-16,,1816,Actif,2019,7.34,66.3,Faible
1223,Nom_1223,Prenom_1223,Manager,Marketing,2022-12-29,,1105,Actif,2022,3.55,76.6,Eleve
1238,Nom_1238,Prenom_1238,Manager,Marketing,2019-01-01,2020-07-14,3505,Parti,2019,1.53,67.3,Faible
1239,Nom_1239,Prenom_1239,Analyste,Marketing,2019-03-31,,4315,Actif,2019,7.3,75.7,Moyen
1243,Nom_1243,Prenom_1243,Analyste,Marketing,2019-05-19,,3579,Actif,2019,7.16,74.3,Moyen
1245,Nom_1245,Prenom_1245,Developpeur,Marketing,2021-04-24,2023-04-15,1613,Parti,2021,1.97,78.9,Eleve
1253,Nom_1253,Prenom_1253,Finance,Marketing,2019-06-21,,3276,Actif,2019,7.07,76.4,Eleve
1279,Nom_1279,Prenom_1279,Analyste,Marketing,2020-05-27,,2779,Actif,2020,6.14,80.2,Eleve
1281,Nom_1281,Prenom_1281,Finance,Marketing,2022-09-05,,2112,Actif,2022,3.86,77.8,Eleve
1311,Nom_1311,Prenom_1311,Developpeur,Marketing,2023-07-19,,4529,Actif,2023,3.0,78.7,Eleve
1329,Nom_1329,Prenom_1329,Analyste,Marketing,2020-01-26,,4629,Actif,2020,6.47,75.9,Moyen
1332,Nom_1332,Prenom_1332,RH,Marketing,2023-01-11,,827,Actif,2023,3.51,74.6,Moyen
1360,Nom_1360,Prenom_1360,RH,Marketing,2022-03-28,,2464,Actif,2022,4.3,75.8,Moyen
1376,Nom_1376,Prenom_1376,RH,Marketing,2022-12-05,,1278,Actif,2022,3.61,78.7,Eleve
1381,Nom_1381,Prenom_1381,Finance,Marketing,2021-03-04,,4080,Actif,2021,5.37,68.6,Faible
1413,Nom_1413,Prenom_1413,Finance,Marketing,2022-03-02,,978,Actif,2022,4.38,72.1,Faible
1417,Nom_1417,Prenom_1417,Finance,Marketing,2021-10-05,,1598,Actif,2021,4.78,81.9,Eleve
1425,Nom_1425,Prenom_1425,Finance,Marketing,2022-08-12,,2405,Actif,2022,3.93,63.3,Faible
1446,Nom_1446,Prenom_1446,RH,Marketing,2021-08-26,,4455,Actif,2021,4.89,76.5,Eleve
1447,Nom_1447,Prenom_1447,Analyste,Marketing,2022-08-25,,4593,Actif,2022,3.89,76.9,Eleve
1450,Nom_1450,Prenom_1450,RH,Marketing,2022-12-30,,2096,Actif,2022,3.55,71.0,Faible
1458,Nom_1458,Prenom_1458,RH,Marketing,2023-06-14,,2981,Actif,2023,3.09,69.0,Faible
1465,Nom_1465,Prenom_1465,RH,Marketing,2023-04-02,,1989,Actif,2023,3.29,72.0,Faible
1472,Nom_1472,Prenom_1472,Developpeur,Marketing,2022-04-20,,2444,Actif,2022,4.24,75.2,Moyen
1481,Nom_1481,Prenom_1481,Manager,Marketing,2019-03-04,,3130,Actif,2019,7.37,80.3,Eleve
1490,Nom_1490,Prenom_1490,Finance,Marketing,2022-01-12,,1182,Actif,2022,4.51,80.8,Eleve
1499,Nom_1499,Prenom_1499,Analyste,Marketing,2022-10-15,2024-04-13,1246,Parti,2022,1.49,68.7,Faible
10,Nom_10,Prenom_10,Manager,Ventes,2019-05-11,,1520,Actif,2019,7.18,68.5,Faible
19,Nom_19,Prenom_19,Manager,Ventes,2022-04-30,,3094,Actif,2022,4.21,78.7,Eleve
23,Nom_23,Prenom_23,Manager,Ventes,2020-04-04,2024-03-06,4253,Parti,2020,3.92,77.8,Eleve
24,Nom_24,Prenom_24,Developpeur,Ventes,2022-08-30,,3210,Actif,2022,3.88,77.7,Eleve
31,Nom_31,Prenom_31,Developpeur,Ventes,2021-12-18,,1248,Actif,2021,4.58,63.3,Faible
38,Nom_38,Prenom_38,Analyste,Ventes,2019-07-09,,1038,Actif,2019,7.02,74.3,Moyen
41,Nom_41,Prenom_41,Manager,Ventes,2021-08-15,,4188,Actif,2021,4.92,79.5,Eleve
52,Nom_52,Prenom_52,Developpeur,Ventes,2019-06-16,,2588,Actif,2019,7.09,70.3,Faible
56,Nom_56,Prenom_56,Finance,Ventes,2019-11-12,,4693,Actif,2019,6.68,75.4,Moyen
72,Nom_72,Prenom_72,Finance,Ventes,2019-07-25,,4564,Actif,2019,6.98,73.8,Moyen
96,Nom_96,Prenom_96,Developpeur,Ventes,2022-06-29,,2569,Actif,2022,4.05,78.3,Eleve
103,Nom_103,Prenom_103,Developpeur,Ventes,2019-12-04,,3690,Actif,2019,6.62,70.8,Faible
111,Nom_111,Prenom_111,Analyste,Ventes,2020-05-07,,2305,Actif,2020,6.19,72.8,Faible
112,Nom_112,Prenom_112,Developpeur,Ventes,2021-11-30,,4375,Actif,2021,4.63,66.8,Faible
122,Nom_122,Prenom_122,Finance,Ventes,2022-03-08,,4592,Actif,2022,4.36,74.5,Moyen
138,Nom_138,Prenom_138,RH,Ventes,2021-02-18,,3746,Actif,2021,5.41,76.7,Eleve
140,Nom_140,Prenom_140,Developpeur,Ventes,2021-11-22,,1603,Actif,2021,4.65,71.3,Faible
148,Nom_148,Prenom_148,Manager,Ventes,2020-11-14,,4140,Actif,2020,5.67,79.8,Eleve
165,Nom_165,Prenom_165,Developpeur,Ventes,2019-07-26,,1657,Actif,2019,6.98,81.3,Eleve
177,Nom_177,Prenom_177,Manager,Ventes,2019-04-06,,1774,Actif,2019,7.28,72.7,Faible
188,Nom_188,Prenom_188,RH,Ventes,2022-03-29,,3381,Actif,2022,4.3,83.5,Eleve
203,Nom_203,Prenom_203,Developpeur,Ventes,2022-09-25,,3178,Actif,2022,3.81,83.0,Eleve
207,Nom_207,Prenom_207,Developpeur,Ventes,2023-03-10,,4147,Actif,2023,3.35,72.1,Faible
219,Nom_219,Prenom_219,Developpeur,Ventes,2023-11-04,,4570,Actif,2023,2.7,72.8,Faible
221,Nom_221,Prenom_221,Finance,Ventes,2022-10-14,,1749,Actif,2022,3.76,76.8,Eleve
237,Nom_237,Prenom_237,Developpeur,Ventes,2023-09-12,,2396,Actif,2023,2.84,75.8,Moyen
256,Nom_256,Prenom_256,Developpeur,Ventes,2023-05-09,,1898,Actif,2023,3.19,68.3,Faible
282,Nom_282,Prenom_282,Finance,Ventes,2019-07-17,,4055,Actif,2019,7.0,80.4,Eleve
287,Nom_287,Prenom_287,RH,Ventes,2020-08-31,,1604,Actif,2020,5.88,82.5,Eleve
291,Nom_291,Prenom_291,Finance,Ventes,2022-09-11,,2410,Actif,2022,3.85,77.8,Eleve
299,Nom_299,Prenom_299,RH,Ventes,2022-10-01,,1754,Actif,2022,3.79,76.0,Moyen
301,Nom_301,Prenom_301,Manager,Ventes,2019-05-27,,1743,Actif,2019,7.14,72.1,Faible
310,Nom_310,Prenom_310,Analyste,Ventes,2021-05-21,,3454,Actif,2021,5.16,73.8,Moyen
311,Nom_311,Prenom_311,Developpeur,Ventes,2020-10-02,,1684,Actif,2020,5.79,72.2,Faible
312,Nom_312,Prenom_312,Analyste,Ventes,2023-12-08,,4605,Actif,2023,2.61,75.3,Moyen
316,Nom_316,Prenom_316,Finance,Ventes,2022-08-14,,2346,Actif,2022,3.92,75.9,Moyen
330,Nom_330,Prenom_330,Analyste,Ventes,2023-08-03,,909,Actif,2023,2.95,73.7,Moyen
342,Nom_342,Prenom_342,Manager,Ventes,2020-02-08,,4665,Actif,2020,6.44,73.3,Moyen
400,Nom_400,Prenom_400,Analyste,Ventes,2021-03-08,,1069,Actif,2021,5.36,75.3,Moyen
406,Nom_406,Prenom_406,Developpeur,Ventes,2020-03-28,2023-02-14,4058,Parti,2020,2.88,70.2,Faible
409,Nom_409,Prenom_409,Finance,Ventes,2020-10-20,,1019,Actif,2020,5.74,66.2,Faible
426,Nom_426,Prenom_426,RH,Ventes,2019-10-07,,4708,Actif,2019,6.78,77.9,Eleve
428,Nom_428,Prenom_428,Finance,Ventes,2020-05-11,,4216,Actif,2020,6.18,64.7,Faible
435,Nom_435,Prenom_435,Manager,Ventes,2022-02-13,,1075,Actif,2022,4.42,74.9,Moyen
445,Nom_445,Prenom_445,Finance,Ventes,2023-12-22,,4557,Actif,2023,2.57,70.8,Faible
466,Nom_466,Prenom_466,Finance,Ventes,2021-11-28,,1917,Actif,2021,4.63,77.3,Eleve
472,Nom_472,Prenom_472,Developpeur,Ventes,2020-02-12,,3561,Actif,2020,6.43,66.3,Faible
483,Nom_483,Prenom_483,Manager,Ventes,2020-02-04,,4671,Actif,2020,6.45,71.8,Faible
487,Nom_487,Prenom_487,Finance,Ventes,2022-03-12,,3751,Actif,2022,4.35,82.1,Eleve
497,Nom_497,Prenom_497,Analyste,Ventes,2020-07-28,,3353,Actif,2020,5.97,80.7,Eleve
504,Nom_504,Prenom_504,Analyste,Ventes,2019-11-01,,1292,Actif,2019,6.71,73.5,Moyen
511,Nom_511,Prenom_511,Finance,Ventes,2020-03-19,,4020,Actif,2020,6.33,70.2,Faible
536,Nom_536,Prenom_536,Finance,Ventes,2023-08-21,,2178,Actif,2023,2.9,76.4,Eleve
549,Nom_549,Prenom_549,Analyste,Ventes,2022-02-24,,1336,Actif,2022,4.39,82.5,Eleve
553,Nom_553,Prenom_553,Analyste,Ventes,2021-12-17,,1896,Actif,2021,4.58,73.4,Moyen
554,Nom_554,Prenom_554,Developpeur,Ventes,2020-09-25,,2105,Actif,2020,5.81,84.1,Eleve
556,Nom_556,Prenom_556,Analyste,Ventes,2023-11-10,,3881,Actif,2023,2.68,83.0,Eleve
564,Nom_564,Prenom_564,Developpeur,Ventes,2022-06-14,2026-01-05,3198,Parti,2022,3.56,74.3,Moyen
570,Nom_570,Prenom_570,Analyste,Ventes,2020-08-03,,4472,Actif,2020,5.95,73.7,Moyen
574,Nom_574,Prenom_574,Manager,Ventes,2022-01-04,,4597,Actif,2022,4.53,69.9,Faible
598,Nom_598,Prenom_598,Analyste,Ventes,2023-06-24,,4423,Actif,2023,3.06,76.8,Eleve
603,Nom_603,Prenom_603,RH,Ventes,2019-01-23,,4108,Actif,2019,7.48,75.2,Moyen
604,Nom_604,Prenom_604,Finance,Ventes,2023-11-21,,2516,Actif,2023,2.65,70.5,Faible
606,Nom_606,Prenom_606,Finance,Ventes,2023-11-17,2025-11-22,2060,Parti,2023,2.02,79.3,Eleve
645,Nom_645,Prenom_645,Developpeur,Ventes,2020-02-01,,3621,Actif,2020,6.46,75.9,Moyen
651,Nom_651,Prenom_651,Finance,Ventes,2021-01-23,,2576,Actif,2021,5.48,69.7,Faible
658,Nom_658,Prenom_658,Manager,Ventes,2021-08-27,,1206,Actif,2021,4.89,75.9,Moyen
670,Nom_670,Prenom_670,Analyste,Ventes,2020-02-17,,3266,Actif,2020,6.41,72.0,Faible
684,Nom_684,Prenom_684,RH,Ventes,2022-01-27,,3245,Actif,2022,4.47,71.8,Faible
692,Nom_692,Prenom_692,RH,Ventes,2023-10-26,2024-12-31,4654,Parti,2023,1.18,74.3,Moyen
700,Nom_700,Prenom_700,Analyste,Ventes,2021-05-16,,3218,Actif,2021,5.17,74.6,Moyen
717,Nom_717,Prenom_717,Developpeur,Ventes,2019-09-22,,3341,Actif,2019,6.82,78.3,Eleve
718,Nom_718,Prenom_718,Developpeur,Ventes,2020-03-30,,3875,Actif,2020,6.3,77.4,Eleve
725,Nom_725,Prenom_725,Manager,Ventes,2023-03-10,,2247,Actif,2023,3.35,68.9,Faible
739,Nom_739,Prenom_739,Manager,Ventes,2022-03-13,2026-12-17,3263,Parti,2022,4.76,72.7,Faible
770,Nom_770,Prenom_770,Manager,Ventes,2022-11-17,,2760,Actif,2022,3.66,64.9,Faible
785,Nom_785,Prenom_785,Analyste,Ventes,2023-08-08,2025-05-19,1040,Parti,2023,1.78,66.9,Faible
786,Nom_786,Prenom_786,Analyste,Ventes,2020-05-25,,2353,Actif,2020,6.14,76.0,Moyen
788,Nom_788,Prenom_788,Analyste,Ventes,2019-08-05,,986,Actif,2019,6.95,73.1,Moyen
800,Nom_800,Prenom_800,Finance,Ventes,2020-12-14,,2589,Actif,2020,5.59,74.4,Moyen
803,Nom_803,Prenom_803,Finance,Ventes,2022-02-23,,1264,Actif,2022,4.39,71.0,Faible
804,Nom_804,Prenom_804,Manager,Ventes,2023-01-14,,2627,Actif,2023,3.5,71.0,Faible
811,Nom_811,Prenom_811,Finance,Ventes,2023-08-11,,4971,Actif,2023,2.93,74.8,Moyen
812,Nom_812,Prenom_812,Manager,Ventes,2020-04-20,,1725,Actif,2020,6.24,71.7,Faible
818,Nom_818,Prenom_818,Analyste,Ventes,2020-01-22,,4164,Actif,2020,6.48,75.8,Moyen
821,Nom_821,Prenom_821,Developpeur,Ventes,2020-05-19,,3892,Actif,2020,6.16,68.9,Faible
828,Nom_828,Prenom_828,Finance,Ventes,2021-07-22,2026-01-25,1583,Parti,2021,4.51,76.3,Moyen
830,Nom_830,Prenom_830,Developpeur,Ventes,2019-05-14,,4739,Actif,2019,7.18,69.9,Faible
837,Nom_837,Prenom_837,Finance,Ventes,2022-03-18,,3381,Actif,2022,4.33,74.8,Moyen
844,Nom_844,Prenom_844,RH,Ventes,2023-08-27,,2111,Actif,2023,2.89,83.6,Eleve
850,Nom_850,Prenom_850,Finance,Ventes,2019-02-16,,2678,Actif,2019,7.41,72.7,Faible
872,Nom_872,Prenom_872,Developpeur,Ventes,2020-01-08,2020-08-05,815,Parti,2020,0.57,72.0,Faible
890,Nom_890,Prenom_890,RH,Ventes,2022-03-14,,1931,Actif,2022,4.34,72.3,Faible
908,Nom_908,Prenom_908,Finance,Ventes,2019-01-10,,2197,Actif,2019,7.52,70.2,Faible
910,Nom_910,Prenom_910,Developpeur,Ventes,2021-03-08,,3150,Actif,2021,5.36,72.2,Faible
922,Nom_922,Prenom_922,Finance,Ventes,2022-06-16,,4955,Actif,2022,4.08,79.5,Eleve
925,Nom_925,Prenom_925,RH,Ventes,2021-05-02,,2494,Actif,2021,5.21,68.3,Faible
930,Nom_930,Prenom_930,Finance,Ventes,2021-03-05,,3764,Actif,2021,5.37,75.6,Moyen
931,Nom_931,Prenom_931,Manager,Ventes,2020-11-19,,4777,Actif,2020,5.66,81.3,Eleve
932,Nom_932,Prenom_932,RH,Ventes,2023-01-24,,3469,Actif,2023,3.48,82.8,Eleve
936,Nom_936,Prenom_936,Finance,Ventes,2020-05-25,,3161,Actif,2020,6.14,82.3,Eleve
941,Nom_941,Prenom_941,Manager,Ventes,2020-04-20,,3576,Actif,2020,6.24,74.2,Moyen
954,Nom_954,Prenom_954,Developpeur,Ventes,2022-01-13,,1711,Actif,2022,4.51,70.1,Faible
955,Nom_955,Prenom_955,Finance,Ventes,2022-01-06,,4013,Actif,2022,4.53,82.6,Eleve
958,Nom_958,Prenom_958,Analyste,Ventes,2019-02-20,,4272,Actif,2019,7.4,80.1,Eleve
977,Nom_977,Prenom_977,RH,Ventes,2021-02-09,,2334,Actif,2021,5.43,71.3,Faible
978,Nom_978,Prenom_978,Finance,Ventes,2022-08-22,2026-05-18,4280,Parti,2022,3.74,75.2,Moyen
992,Nom_992,Prenom_992,Finance,Ventes,2022-06-06,2025-08-25,4766,Parti,2022,3.22,67.7,Faible
999,Nom_999,Prenom_999,RH,Ventes,2023-09-24,,3794,Actif,2023,2.81,72.2,Faible
1039,Nom_1039,Prenom_1039,RH,Ventes,2023-11-06,,2766,Actif,2023,2.69,74.3,Moyen
1098,Nom_1098,Prenom_1098,Manager,Ventes,2019-01-08,,1529,Actif,2019,7.52,73.6,Moyen
1099,Nom_1099,Prenom_1099,Finance,Ventes,2020-09-16,,2083,Actif,2020,5.83,68.9,Faible
1106,Nom_1106,Prenom_1106,Developpeur,Ventes,2020-12-26,,2669,Actif,2020,5.56,71.8,Faible
1111,Nom_1111,Prenom_1111,Manager,Ventes,2022-05-24,,1358,Actif,2022,4.15,77.2,Eleve
1113,Nom_1113,Prenom_1113,Analyste,Ventes,2019-12-31,,4422,Actif,2019,6.54,78.8,Eleve
1125,Nom_1125,Prenom_1125,RH,Ventes,2023-11-10,2025-10-12,4620,Parti,2023,1.92,74.9,Moyen
1129,Nom_1129,Prenom_1129,Finance,Ventes,2021-03-16,,818,Actif,2021,5.34,76.3,Moyen
1131,Nom_1131,Prenom_1131,Finance,Ventes,2021-11-04,,4785,Actif,2021,4.7,68.3,Faible
1142,Nom_1142,Prenom_1142,Developpeur,Ventes,2019-05-06,2022-07-14,2582,Parti,2019,3.19,70.6,Faible
1150,Nom_1150,Prenom_1150,Finance,Ventes,2022-11-18,2025-03-04,971,Parti,2022,2.29,78.3,Eleve
1162,Nom_1162,Prenom_1162,Finance,Ventes,2022-10-24,2024-12-27,2981,Parti,2022,2.18,82.3,Eleve
1172,Nom_1172,Prenom_1172,Analyste,Ventes,2023-10-28,,2454,Actif,2023,2.72,76.7,Eleve
1173,Nom_1173,Prenom_1173,Finance,Ventes,2023-01-06,,1064,Actif,2023,3.53,71.2,Faible
1200,Nom_1200,Prenom_1200,Analyste,Ventes,2019-08-17,,1139,Actif,2019,6.92,81.3,Eleve
1209,Nom_1209,Prenom_1209,Analyste,Ventes,2019-01-04,,2862,Actif,2019,7.53,68.1,Faible
1220,Nom_1220,Prenom_1220,RH,Ventes,2020-12-15,,3799,Actif,2020,5.59,77.8,Eleve
1241,Nom_1241,Prenom_1241,RH,Ventes,2019-11-16,,3026,Actif,2019,6.67,74.2,Moyen
1246,Nom_1246,Prenom_1246,Developpeur,Ventes,2019-09-16,,2831,Actif,2019,6.83,76.9,Eleve
1252,Nom_1252,Prenom_1252,Developpeur,Ventes,2023-08-01,,3453,Actif,2023,2.96,77.2,Eleve
1259,Nom_1259,Prenom_1259,Analyste,Ventes,2019-11-17,,1889,Actif,2019,6.66,70.1,Faible
1264,Nom_1264,Prenom_1264,RH,Ventes,2021-02-15,,1294,Actif,2021,5.42,67.1,Faible
1277,Nom_1277,Prenom_1277,Analyste,Ventes,2020-08-10,,2673,Actif,2020,5.93,72.9,Moyen
1297,Nom_1297,Prenom_1297,Developpeur,Ventes,2022-12-04,,4886,Actif,2022,3.62,81.0,Eleve
1298,Nom_1298,Prenom_1298,Manager,Ventes,2020-07-27,,3061,Actif,2020,5.97,77.2,Eleve
1302,Nom_1302,Prenom_1302,Finance,Ventes,2021-12-01,,4980,Actif,2021,4.62,74.8,Moyen
1305,Nom_1305,Prenom_1305,Manager,Ventes,2019-10-23,,1426,Actif,2019,6.73,75.0,Moyen
1313,Nom_1313,Prenom_1313,Analyste,Ventes,2021-11-12,,4096,Actif,2021,4.68,65.8,Faible
1315,Nom_1315,Prenom_1315,Finance,Ventes,2019-05-23,,2682,Actif,2019,7.15,65.8,Faible
1319,Nom_1319,Prenom_1319,Manager,Ventes,2022-06-02,,1873,Actif,2022,4.12,82.4,Eleve
1330,Nom_1330,Prenom_1330,Finance,Ventes,2022-04-17,,2427,Actif,2022,4.25,73.3,Moyen
1334,Nom_1334,Prenom_1334,Developpeur,Ventes,2021-11-04,,4953,Actif,2021,4.7,66.0,Faible
1351,Nom_1351,Prenom_1351,RH,Ventes,2022-07-01,,3549,Actif,2022,4.04,81.3,Eleve
1352,Nom_1352,Prenom_1352,RH,Ventes,2019-07-15,,2848,Actif,2019,7.01,79.8,Eleve
1356,Nom_1356,Prenom_1356,Finance,Ventes,2023-07-17,,4353,Actif,2023,3.0,78.2,Eleve
1392,Nom_1392,Prenom_1392,RH,Ventes,2021-03-25,,866,Actif,2021,5.31,66.3,Faible
1398,Nom_1398,Prenom_1398,Analyste,Ventes,2019-05-21,,4139,Actif,2019,7.16,73.8,Moyen
1407,Nom_1407,Prenom_1407,Manager,Ventes,2020-11-13,,2438,Actif,2020,5.67,70.3,Faible
1412,Nom_1412,Prenom_1412,RH,Ventes,2022-09-09,,4077,Actif,2022,3.85,80.8,Eleve
1420,Nom_1420,Prenom_1420,Finance,Ventes,2022-11-02,,3884,Actif,2022,3.7,77.2,Eleve
1428,Nom_1428,Prenom_1428,Manager,Ventes,2021-02-17,,3970,Actif,2021,5.41,69.7,Faible
1432,Nom_1432,Prenom_1432,Finance,Ventes,2023-06-25,,2650,Actif,2023,3.06,76.7,Eleve
1434,Nom_1434,Prenom_1434,RH,Ventes,2022-10-01,,1693,Actif,2022,3.79,78.8,Eleve
1440,Nom_1440,Prenom_1440,Developpeur,Ventes,2021-10-21,,3886,Actif,2021,4.74,77.8,Eleve
1444,Nom_1444,Prenom_1444,Analyste,Ventes,2020-10-22,,1967,Actif,2020,5.73,74.5,Moyen
1445,Nom_1445,Prenom_1445,Analyste,Ventes,2022-12-25,,910,Actif,2022,3.56,63.3,Faible
1483,Nom_1483,Prenom_1483,Finance,Ventes,2020-10-23,,1263,Actif,2020,5.73,78.9,Eleve
1487,Nom_1487,Prenom_1487,Analyste,Ventes,2021-12-08,2022-11-21,1489,Parti,2021,0.95,71.1,Faible
1489,Nom_1489,Prenom_1489,Developpeur,Ventes,2021-04-28,,3012,Actif,2021,5.22,72.9,Moyen
1497,Nom_1497,Prenom_1497,Manager,Ventes,2021-12-22,,1410,Actif,2021,4.57,73.8,Moyen
9,Nom_9,Prenom_9,Finance,Service Client,2023-08-15,,3889,Actif,2023,2.92,74.0,Moyen
11,Nom_11,Prenom_11,Developpeur,Service Client,2023-08-13,,1298,Actif,2023,2.93,72.6,Faible
18,Nom_18,Prenom_18,Developpeur,Service Client,2020-01-21,,3053,Actif,2020,6.49,72.6,Faible
37,Nom_37,Prenom_37,Finance,Service Client,2023-12-12,,4815,Actif,2023,2.6,77.5,Eleve
46,Nom_46,Prenom_46,Manager,Service Client,2023-03-09,,1616,Actif,2023,3.36,77.2,Eleve
73,Nom_73,Prenom_73,Finance,Service Client,2022-01-09,,3789,Actif,2022,4.52,79.6,Eleve
75,Nom_75,Prenom_75,Developpeur,Service Client,2022-11-12,,2055,Actif,2022,3.68,76.8,Eleve
90,Nom_90,Prenom_90,Developpeur,Service Client,2019-09-27,,3920,Actif,2019,6.8,77.8,Eleve
98,Nom_98,Prenom_98,Finance,Service Client,2023-09-22,,3170,Actif,2023,2.82,76.0,Moyen
106,Nom_106,Prenom_106,RH,Service Client,2021-03-02,,4106,Actif,2021,5.37,72.5,Faible
115,Nom_115,Prenom_115,Developpeur,Service Client,2019-03-06,2023-07-15,2692,Parti,2019,4.36,73.1,Moyen
117,Nom_117,Prenom_117,Manager,Service Client,2022-09-29,,2653,Actif,2022,3.8,75.9,Moyen
124,Nom_124,Prenom_124,Finance,Service Client,2020-08-15,2022-07-01,843,Parti,2020,1.88,76.9,Eleve
164,Nom_164,Prenom_164,Analyste,Service Client,2020-01-28,,1170,Actif,2020,6.47,77.6,Eleve
176,Nom_176,Prenom_176,Analyste,Service Client,2021-10-17,,3846,Actif,2021,4.75,80.8,Eleve
182,Nom_182,Prenom_182,RH,Service Client,2021-01-18,,2163,Actif,2021,5.49,74.6,Moyen
183,Nom_183,Prenom_183,Manager,Service Client,2023-08-06,2028-01-28,4740,Parti,2023,4.48,73.2,Moyen
197,Nom_197,Prenom_197,RH,Service Client,2021-10-09,,3749,Actif,2021,4.77,77.9,Eleve
204,Nom_204,Prenom_204,Analyste,Service Client,2023-12-27,,2005,Actif,2023,2.55,77.2,Eleve
220,Nom_220,Prenom_220,Manager,Service Client,2022-07-06,,3764,Actif,2022,4.03,79.6,Eleve
230,Nom_230,Prenom_230,RH,Service Client,2020-11-14,,4639,Actif,2020,5.67,82.2,Eleve
232,Nom_232,Prenom_232,Finance,Service Client,2022-10-29,,4226,Actif,2022,3.72,77.3,Eleve
259,Nom_259,Prenom_259,RH,Service Client,2022-06-02,,4516,Actif,2022,4.12,68.3,Faible
280,Nom_280,Prenom_280,Analyste,Service Client,2021-06-02,,1941,Actif,2021,5.12,79.8,Eleve
296,Nom_296,Prenom_296,Finance,Service Client,2021-02-02,,1741,Actif,2021,5.45,74.6,Moyen
297,Nom_297,Prenom_297,Developpeur,Service Client,2021-08-12,,3366,Actif,2021,4.93,82.6,Eleve
305,Nom_305,Prenom_305,Manager,Service Client,2020-05-03,2022-09-11,2628,Parti,2020,2.36,66.8,Faible
309,Nom_309,Prenom_309,Developpeur,Service Client,2019-12-04,,2030,Actif,2019,6.62,69.2,Faible
337,Nom_337,Prenom_337,RH,Service Client,2022-01-27,,4411,Actif,2022,4.47,75.2,Moyen
353,Nom_353,Prenom_353,Analyste,Service Client,2019-09-11,,4173,Actif,2019,6.85,70.3,Faible
354,Nom_354,Prenom_354,Finance,Service Client,2022-06-04,,2943,Actif,2022,4.12,73.6,Moyen
356,Nom_356,Prenom_356,Manager,Service Client,2020-05-24,2022-11-09,2089,Parti,2020,2.46,72.8,Moyen
366,Nom_366,Prenom_366,RH,Service Client,2023-10-10,,2953,Actif,2023,2.77,63.9,Faible
371,Nom_371,Prenom_371,Finance,Service Client,2021-03-11,,1329,Actif,2021,5.35,77.6,Eleve
372,Nom_372,Prenom_372,Finance,Service Client,2020-02-02,,4242,Actif,2020,6.45,73.8,Moyen
391,Nom_391,Prenom_391,Finance,Service Client,2019-08-18,,986,Actif,2019,6.91,68.8,Faible
403,Nom_403,Prenom_403,Developpeur,Service Client,2021-05-28,,2374,Actif,2021,5.14,78.1,Eleve
417,Nom_417,Prenom_417,Analyste,Service Client,2022-05-28,2026-11-15,871,Parti,2022,4.47,80.3,Eleve
423,Nom_423,Prenom_423,Developpeur,Service Client,2019-04-09,,1498,Actif,2019,7.27,78.3,Eleve
